ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,EXP_COR,EXP_SPO,EXP_BN,EXP_QUIT,EXP_SEN,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0,1,0,0,1.41766155,2.0206923,2.18478465,0.58335,0.5,0,0.5,0,0.5,-0.0357,0,0,0,0,0,46.5,0,0,0,0,0,OFBiz
0.001253133,0.062656642,0.070175439,0.102756892,1.068193078,1.581801461,1.554250415,0.670592294,0.743107769,0.082706767,0.174185464,0,0.278195489,-0.22440014,0.249335307,0,0,0,0,0,0,0,0,0,0,Hibernate ORM
0.017699115,0.079646018,0.03539823,0.287610619,1.04058268,1.5090952,1.516370007,0.531293304,0.619469027,0.066371681,0.309734513,0.004424779,0.513274336,-0.177713633,0.267333966,0,0,0,0,78.17699115,0,0,0,0,0,Wicket
0.015151515,0.196969697,0.212121212,0.287878788,1.109078374,1.664563085,1.67508453,0.555554545,0.53030303,0.075757576,0.393939394,0,0.590909091,-0.19700625,0.183860526,0,0,0,0,0,1,0,0,1,0,Hadoop Common
0.074074074,0.055555556,0.055555556,0.611111111,1.033601492,1.514494488,1.489972672,0.424911111,0.222222222,0,0.740740741,0.037037037,0.611111111,-0.12897,0.153248837,0,0,2,0,19.16496164,1,0,0,1,0,Hadoop HDFS
0.035714286,0.021428571,0.057142857,0.242857143,0.957802022,1.376357089,1.359993441,0.651115481,0.6,0.135714286,0.257142857,0.007142857,0.464285714,-0.169274244,0.221443691,0,0,0,0,47.85714286,0,0,0,0,0,Wicket
0,0,0,0,1.08,1.6066667,1.63,0.75,1,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,OFBiz
0.020945413,0.02654042,0.043684097,0.207230471,0.862436683,1.279529649,1.278187439,0.599203192,0.68352342,0.051072376,0.261459006,0.003945198,0.24438706,-0.166173262,0.220220927,4,0,0,0,50.63732758,0,1,1,1,0,Cassandra
0,0.13,0.11,0.25,0.936014921,1.386055502,1.400415366,0.626268,0.54,0.06,0.4,0,0.57,-0.196981818,0.21305,1,0,0,1,81.36414763,0,0,0,0,0,Camel
0.012195122,0.024390244,0.12195122,0.231707317,0.947061537,1.374246702,1.37306535,0.527529268,0.609756098,0.024390244,0.353658537,0.012195122,0.268292683,-0.180894444,0.205248718,0,0,0,0,13.7195122,0,0,0,0,0,Cassandra
0,0,1,0,1.08,1.7218182,1.7540909,-0.2083,0,0,1,0,1,0,0.2092,0,0,3,0,40,0,0,0,0,0,OFBiz
0.028571429,0.180952381,0.152380952,0.238095238,0.938818936,1.400933739,1.375466628,0.583515238,0.685714286,0.057142857,0.247619048,0.00952381,0.485714286,-0.119258621,0.213182,0,0,0,0,4.207792208,1,0,0,1,0,Hadoop HDFS
0,0,0,0,0.831942762,1.23859745,1.247840625,0.5298,0.666666667,0,0.333333333,0,0.5,-0.125,0.0324,0,0,0,0,8.333333333,0,0,0,0,0,Hadoop Common
0.0625,0.375,0.125,0.75,0.915209081,1.376468724,1.373076699,0.48081875,0.5,0.0625,0.375,0.0625,0.5625,-0.09585,0.185881818,0,0,3,0,186.5,0,0,0,0,0,OFBiz
0.008968158,0.097541314,0.048266828,0.079504232,0.862144977,1.254771851,1.275351015,0.645239813,0.726823861,0.068319226,0.202539299,0.002317614,0.399536477,-0.167341557,0.225194672,6,0,0,0,92.96742582,0,1,1,1,0,Camel
0.012145749,0.260458839,0.291497976,0.338731444,0.872502575,1.322249657,1.30663828,0.603997436,0.642375169,0.028340081,0.327935223,0.001349528,0.669365722,-0.153735789,0.280182704,0,0,8,0,38.36751974,1,0,0,1,0,Hadoop Common
0.052631579,0.052631579,0,0.105263158,0.986153626,1.5086938,1.513652558,0.5096,0.421052632,0,0.578947368,0,0.894736842,0,0.179658824,0,0,0,0,50.52631579,0,0,0,0,0,Hadoop Common
0,0.008333333,0.008333333,0.075,0.751067525,1.165400547,1.126728329,0.843388333,0.916666667,0,0.083333333,0,0.275,-0.22906,0.200234884,0,0,2,0,5.562289562,1,0,0,1,0,Hadoop Common
0.033119658,0.071581197,0.098290598,0.368589744,0.835932349,1.307655217,1.277351074,0.554886325,0.582264957,0.03525641,0.373931624,0.008547009,0.306623932,-0.131498496,0.22667793,6,0,0,0,30.58846132,0,1,1,1,0,Cassandra
0,0.5,0,0.5,1.2791944,1.87756655,1.9110299,0.5375,1,0,0,0,1,0,0.2375,0,0,2,0,91,0,0,0,0,0,OFBiz
0,0.8,0,0.4,1.050016988,1.69464358,1.63012642,0.68914,0.2,0,0.8,0,0.8,-0.0774,0.189825,0,0,1,0,64.8,0,0,0,0,0,OFBiz
0.008264463,0.371900826,0.049586777,0.26446281,1.136627807,1.712652713,1.723934079,0.54371405,0.520661157,0.082644628,0.371900826,0.024793388,0.67768595,-0.12964,0.21782716,0,0,5,0,52.98437357,0,0,0,0,0,OFBiz
0,0.076923077,0,0.153846154,0.864054329,1.2585059,1.273431026,0.802561538,0.769230769,0,0.230769231,0,0.307692308,-0.1219,0.24838,0,0,0,0,16.15384615,0,0,0,0,0,OFBiz
0.03030303,0.060606061,0.090909091,0.484848485,0.982377254,1.387276135,1.406604418,0.598330303,0.636363636,0.090909091,0.272727273,0,0.424242424,-0.121846154,0.19525,0,0,0,0,23.27272727,0,0,0,0,0,Hadoop Common
0,0.5,0,0.5,1.2791944,1.87756655,1.9110299,0.5375,1,0,0,0,1,0,0.2375,0,0,0,0,35,0,0,0,0,0,OFBiz
0,0.090909091,0.090909091,0.545454545,1.060518204,1.625679673,1.623388755,0.639363636,0.727272727,0,0.272727273,0,0.363636364,-0.1,0.237525,0,0,0,0,7.737012987,0,0,0,0,0,Hadoop Common
0,0.096774194,0,0.161290323,1.0480409,1.603878351,1.601636734,0.598164516,0.64516129,0.064516129,0.290322581,0,0.451612903,-0.2375,0.24461875,0,0,4,0,29.19086022,0,0,0,0,0,OFBiz
0.057692308,0.057692308,0.076923077,0.884615385,0.922001957,1.370947709,1.363801805,0.557390385,0.557692308,0.038461538,0.403846154,0,0.519230769,-0.188533333,0.149694286,0,0,0,0,73.07165345,0,0,0,0,0,Hadoop Common
0.015384615,0.076923077,0.061538462,0.046153846,1.668221211,2.422753013,2.51325671,0.739056923,0.569230769,0.153846154,0.276923077,0,0.384615385,-0.164655556,0.219425,0,0,0,0,73.50630731,0,0,0,0,0,OFBiz
0,0,0,2,1.5354545,1.8045454,2.090909,1,1,0,0,0,1,0,0.5,0,0,0,1,45,0,0,0,0,0,Hibernate ORM
0.035714286,0.021428571,0.057142857,0.242857143,0.957802022,1.376357089,1.359993441,0.651115481,0.6,0.135714286,0.257142857,0.007142857,0.464285714,-0.169274244,0.221443691,0,0,0,0,62.21428571,0,0,0,0,0,Wicket
0,0.26744186,0.11627907,0.197674419,0.950950896,1.476338515,1.478856748,0.57142907,0.662790698,0.046511628,0.290697674,0,0.604651163,-0.0901,0.223313043,0,0,0,0,52.43023256,0,0,0,0,0,Camel
0,0.5,0,0.5,1.18982455,1.7330701,1.7088158,0.4519,0,0,1,0,1,0,0.20595,0,0,3,0,81,0,0,0,0,0,OFBiz
0,0,0,0.2,0.8564878,1.270397187,1.29311567,0.52221,0.6,0,0.4,0,0.8,-0.34165,0.190383333,0,0,2,0,123.3333333,0,0,0,0,0,OFBiz
0.015669516,0.105413105,0.074074074,0.344729345,0.872141273,1.307919277,1.301403333,0.566865812,0.571225071,0.051282051,0.374643875,0.002849003,0.582621083,-0.180315702,0.210710444,0,0,0,0,24.37550825,0,0,0,0,0,HBase
0.009009009,0.240990991,0.031531532,0.184684685,0.790386622,1.170786909,1.160926995,0.707595045,0.786036036,0.027027027,0.182432432,0.004504505,0.448198198,-0.23122093,0.237198444,9,0,13,0,27.51988187,1,1,0,1,0,OFBiz
0.032786885,0.196721311,0.163934426,0.262295082,1.108207881,1.696941183,1.697141002,0.594709836,0.508196721,0.032786885,0.459016393,0,0.590163934,-0.086475,0.2031525,0,0,1,0,127.9999943,1,0,0,1,0,OFBiz
0,0,0,0,1.2091892,1.9294595,1.8843243,-0.5,0,0,1,0,1,0,0.375,0,0,2,0,126,0,0,0,0,0,OFBiz
0,0.263157895,0.105263158,0.105263158,0.921360512,1.431808758,1.416072046,0.715705263,0.736842105,0.052631579,0.210526316,0,0.315789474,-0.145833333,0.181463636,0,0,1,0,9.157894737,0,0,0,0,0,Hadoop Common
0.025477707,0.142675159,0.074522293,0.308280255,1.075502701,1.594519082,1.591515069,0.486963376,0.522292994,0.061146497,0.415286624,0.001273885,0.597452229,-0.149525561,0.229695222,20,0,25,0,150.8594779,1,1,0,1,0,OFBiz
0,0,0,0.5,0.95985965,1.496953177,1.474223467,0.581583333,0.666666667,0,0.333333333,0,0.5,-0.5,0.180825,0,0,0,0,16,0,0,0,0,0,Hadoop Common
0.003853565,0.05973025,0.069364162,0.100192678,0.704865236,1.125620305,1.061331984,0.73409711,0.80539499,0.030828516,0.161849711,0.001926782,0.429672447,-0.172173333,0.234464706,0,1,0,0,18.79997881,0,1,1,1,0,Hive
0,0,0,0,0.92544118,1.45477945,1.36558825,0.875,1,0,0,0,1,0,0.1364,0,0,1,0,18,0,0,0,0,0,OFBiz
0,0,0,0.25,1.191932815,1.678732383,1.70796255,0.350325,0.5,0,0.5,0,0.5,0,0.4108,0,0,0,0,25.5,0,0,0,0,0,OFBiz
0,0,0,0,1.4833332,1.9499999,1.89,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.3385135,2.1079054,1.9427027,0.875,1,0,0,0,0.5,-0.2,0,0,0,0,0,3.5,0,0,0,0,0,Hadoop Common
0,0,0,0,0.75200003,1.2083334,1.2492222,0.6558,0,0,1,0,1,-0.0833,0,0,0,0,0,80,1,0,0,1,0,OFBiz
0,0.023809524,0,0.261904762,1.061058523,1.576333811,1.548359132,0.649583333,0.714285714,0.071428571,0.19047619,0.023809524,0.476190476,-0.11497,0.111130435,0,0,0,0,40.797398,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,0.951439383,1.335776567,1.328205033,0.808716667,0.833333333,0,0.166666667,0,0.666666667,-0.25,0.205625,0,0,0,0,33.33333333,0,0,0,0,0,Hadoop Common
0,0.037037037,0,0.148148148,1.040004554,1.51226821,1.503853214,0.756003704,0.814814815,0,0.185185185,0,0.222222222,-0.2952,0.207125,0,0,0,0,19.18602313,0,0,0,0,0,Hadoop Common
0,0.2,0,0.2,1.16456606,1.79228336,1.67189582,0.63894,0.8,0,0.2,0,0.4,-0.075,0,0,0,0,0,2.8,0,0,0,0,0,OFBiz
0.027465668,0.081148564,0.169787765,0.377028714,0.934460694,1.382546594,1.387551634,0.54040362,0.520599251,0.053682896,0.420724095,0.004993758,0.543071161,-0.14147486,0.186357554,5,0,1,0,79.50911325,1,0,0,1,0,Hadoop HDFS
0,0.31147541,0.016393443,0.06557377,0.661601534,1.033644845,1.010324823,0.78657541,0.770491803,0.049180328,0.180327869,0,0.508196721,-0.10034,0.202137838,0,0,0,0,67.42755062,0,0,0,0,0,OFBiz
0.012471655,0.244897959,0.031746032,0.20521542,1.258481815,2.079160957,1.940535921,0.681964564,0.707482993,0.078231293,0.210884354,0.003401361,0.351473923,-0.148930556,0.17954681,0,0,0,0,19.70068027,0,0,0,0,0,Wicket
0,0.288235294,0.029411765,0.064705882,0.785231887,1.159112384,1.165390859,0.820943529,0.870588235,0.023529412,0.105882353,0,0.388235294,-0.123573333,0.22652766,0,0,0,0,25.43941288,0,0,0,0,0,OFBiz
0.02044293,0.422487223,0.143100511,0.255536627,1.081023817,1.59385084,1.587504909,0.576992334,0.488926746,0.080068143,0.429301533,0.001703578,0.688245315,-0.143163717,0.204191842,0,0,0,0,56.62010221,0,0,0,0,0,HBase
0.029411765,0.5,0,0.323529412,1.10935723,1.677145946,1.738363332,0.538588235,0.441176471,0.058823529,0.5,0,0.617647059,-0.207425,0.179991304,0,0,2,0,62.54969574,0,0,0,0,0,OFBiz
0.023076923,0.046153846,0.080769231,0.246153846,0.988073271,1.486557597,1.52568881,0.616638462,0.426923077,0.05,0.519230769,0.003846154,0.588461538,-0.095263636,0.222211268,0,0,0,0,41.21743851,0,0,0,0,0,Camel
0,0.181818182,0.090909091,0.454545455,1.069111816,1.602230063,1.63684507,0.582790909,0.636363636,0.181818182,0.181818182,0,0.545454545,-0.0512,0.14682,0,0,1,0,63.81818182,0,0,0,0,0,OFBiz
0.000366166,0.002563164,0.01464665,0.081288905,0.973653925,1.434594347,1.436898575,0.572938521,0.627242768,0.060051263,0.308311974,0.004393995,0.526180886,-0.159858741,0.248331498,8,1,0,0,70.7628794,0,0,0,0,0,ZooKeeper
0.061151079,0.212230216,0.122302158,0.320143885,0.74737033,1.074114425,1.09471941,0.603547482,0.636690647,0.039568345,0.305755396,0.017985612,0.503597122,-0.164489744,0.207987117,0,0,9,0,46.0832599,1,0,0,1,0,Hadoop Common
0.018126888,0.072507553,0.090634441,0.256797583,0.944692426,1.383346675,1.375488284,0.597914904,0.66163142,0.066465257,0.269889225,0.002014099,0.549848943,-0.154258046,0.236746032,0,0,0,0,6.773413897,0,0,0,0,0,HBase
0,0,0.066666667,0.066666667,0.951771237,1.394485651,1.362597051,0.73982,0.8,0.066666667,0.066666667,0.066666667,0.4,0,0.28632,0,0,0,0,49.78333333,0,0,0,0,0,OFBiz
0.333333333,0,0.166666667,0.666666667,0.670630522,1.005347092,0.991054285,0.421566667,0.833333333,0,0.166666667,0,0.333333333,-0.1206,0.284333333,0,0,1,0,22.8,0,0,0,0,0,Hadoop Common
0.068965517,0.068965517,0.034482759,0.137931034,0.923141734,1.376001041,1.36087794,0.602417215,0.724137931,0.137931034,0.137931034,0,0.379310345,-0.25,0.170101832,0,0,0,0,20.06896552,0,0,0,0,0,Wicket
0,0.2,0,0.2,1.16456606,1.79228336,1.67189582,0.63894,0.8,0,0.2,0,0.4,-0.075,0,0,0,0,0,70,0,0,0,0,0,OFBiz
0,0.4,0.2,0,0.71377342,1.05779007,1.0364344,0.58154,0.2,0.2,0.6,0,0.8,0,0.244525,0,0,0,0,4.8,0,0,0,0,0,Hadoop Common
0.014669927,0.041564792,0.080684597,0.217603912,1.061937492,1.584206571,1.594033526,0.530491443,0.601466993,0.053789731,0.344743276,0,0.506112469,-0.163497015,0.217595455,1,0,0,0,22.019586,0,0,0,0,1,Hive
0,1,0.2,0.9,0.883716986,1.283088165,1.29073393,0.59204,0.4,0.2,0.4,0,0.4,-0.125,0.207957143,0,0,0,0,173.6,0,0,0,0,0,OFBiz
0.003452741,0.031074666,0.123867069,0.105308589,1.094824329,1.67821617,1.672195729,0.687762581,0.704790678,0.052222702,0.242555028,0.000431593,0.502805352,-0.191773333,0.244785104,0,0,0,0,3.593439793,0,0,0,0,0,Camel
0.067961165,0.077669903,0.13592233,0.436893204,0.960355342,1.394371952,1.411830865,0.563320388,0.563106796,0.067961165,0.368932039,0,0.533980583,-0.129106452,0.193460784,0,0,0,0,52.66172713,0,0,0,0,0,Hadoop Common
0,0.25,0,0.25,0.97161361,1.395147475,1.4321023,0.493214288,0.75,0,0.25,0,0.25,-0.28125,0.171875,0,0,0,0,19.5,0,1,1,1,0,Hibernate ORM
0.066666667,0,0,0.333333333,1.0224982,1.453138293,1.46617402,0.55784,0.733333333,0,0.266666667,0,0.333333333,-0.158333333,0.316416667,0,0,0,0,29.46666667,0,0,0,0,0,OFBiz
0.011904762,0.077380952,0.142857143,0.357142857,1.020883949,1.511827897,1.496420748,0.467558333,0.476190476,0.017857143,0.5,0.005952381,0.607142857,-0.120185185,0.226613793,0,0,2,0,72.28136646,0,0,0,0,0,Hadoop Common
0,0,0,0.083333333,1.136567725,1.480959608,1.537584775,0.8,0.583333333,0.333333333,0.083333333,0,0.25,-0.25,0.075757578,0,0,0,1,21.58333333,0,1,1,1,0,Hibernate ORM
0.030230708,0.035003978,0.109785203,0.270485282,1.022417329,1.508829823,1.508757283,0.485883134,0.564041368,0.045346062,0.385043755,0.005568815,0.542561655,-0.158332922,0.213115503,0,0,0,0,29.79198834,0,0,0,0,0,HBase
0,0.5,0,0,0.964704717,1.429240338,1.463301977,0.827383333,0.833333333,0,0.166666667,0,0.833333333,0,0.1618,0,0,0,0,26,0,0,0,0,0,Hadoop Common
0.125,0.375,0.125,0.625,1.071907394,1.579630704,1.589038589,0.514225,0.5625,0.03125,0.40625,0,0.65625,-0.17955,0.207483333,0,0,0,0,25.25,0,0,0,0,0,OFBiz
0,0.123287671,0.068493151,0.136986301,0.939466791,1.383250203,1.425967411,0.615872603,0.643835616,0.01369863,0.328767123,0.01369863,0.506849315,-0.1551,0.205303448,1,0,0,0,38.90795803,0,1,1,1,0,Camel
0,0.333333333,0,0,1.10222221,1.901777767,1.7717778,0.472233333,0.333333333,0,0.666666667,0,0.666666667,-0.1,0.29,0,0,2,0,12,0,0,0,0,0,Hadoop Common
0.023076923,0.046153846,0.080769231,0.246153846,0.988073271,1.486557597,1.52568881,0.616638462,0.426923077,0.05,0.519230769,0.003846154,0.588461538,-0.095263636,0.222211268,0,0,0,0,125.7674385,0,1,1,1,0,Camel
0,0,0,1.2,0.826872234,1.2106229,1.2309195,0.27496,0.4,0,0.6,0,0.2,-0.046833333,0.0426,0,0,1,0,21.4,0,0,0,0,0,Hadoop Common
0.013157895,0.039473684,0.052631579,0.157894737,0.866007227,1.264490868,1.2787646,0.584344142,0.565789474,0.105263158,0.328947368,0,0.513157895,-0.106444925,0.156134879,0,0,0,0,0,0,1,1,1,0,Wicket
0,0,0.3125,0.3125,1.145951224,1.661281569,1.648999242,0.2752125,0.5,0,0.5,0,0.4375,-0.045,0.224092308,0,0,2,0,48.8125,1,1,0,1,0,Hadoop Common
0,0.277777778,0.222222222,0.444444444,1.05394533,1.447451078,1.469126103,0.426206986,0.277777778,0.111111111,0.611111111,0,0.722222222,-0.167857145,0.206004617,0,0,0,0,66.11111111,0,0,0,0,0,Hibernate ORM
0,0.0625,0.125,0.0625,0.92203972,1.413924363,1.360554467,0.7037125,0.9375,0,0.0625,0,0.25,-0.16584,0.392857143,0,0,1,0,14.9,0,0,0,0,0,Hadoop HDFS
0,0,0,0,1.466087,2.2,2.3504348,0.75,1,0,0,0,0,0,0.5,0,0,3,0,42,0,0,0,0,0,Hadoop Common
0,0.5,0,0.25,1.133552325,1.770581525,1.731519425,0.5278,0.5,0,0.5,0,0.5,0,0.2189,0,0,1,0,51,0,0,0,0,0,OFBiz
0,0,0,0,0.9564357,1.2861387,1.2686138,0.75,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,Hadoop HDFS
0.01459854,0.124087591,0.160583942,0.386861314,0.954613263,1.482196346,1.460466349,0.533893431,0.540145985,0.065693431,0.394160584,0,0.547445255,-0.149583333,0.195988542,0,0,22,0,125.7538912,0,0,0,0,0,OFBiz
0,0.2,0,0.2,1.16456606,1.79228336,1.67189582,0.63894,0.8,0,0.2,0,0.4,-0.075,0,0,0,0,0,67.2,0,0,0,0,0,OFBiz
0.020462046,0.106270627,0.132673267,0.259405941,0.926704676,1.376713845,1.373313263,0.547301782,0.604620462,0.04290429,0.349834983,0.002640264,0.611881188,-0.16047,0.237629875,0,0,0,0,45.22332485,0,0,0,0,0,HBase
0,0.2,0,0,1.02012384,1.57281672,1.64143156,0.43,0.6,0.2,0.2,0,0.4,0,0.15835,0,0,0,0,0,1,0,0,1,0,Hadoop Common
0,0.153846154,0.461538462,0.615384615,1.299243282,1.906279338,1.888618527,0.538230769,0.307692308,0.076923077,0.615384615,0,0.615384615,-0.1375,0.148657143,0,0,5,0,33.25384615,0,0,0,0,0,Hadoop Common
0,0,0,0.444444444,0.808025196,1.080656922,1.10671594,0.698875659,0.888888889,0,0.111111111,0,0.222222222,-0.15948413,0.134364483,0,0,0,0,59.11111111,0,0,0,0,0,Hibernate ORM
0.142857143,0,0.142857143,0.142857143,1.178451929,1.6674958,1.690818943,0.721185714,0.571428571,0.142857143,0.285714286,0,0.428571429,-0.5,0.260425,0,0,1,0,51.42857143,0,0,0,0,0,Hadoop Common
0,0,0.111111111,0.666666667,0.941831191,1.300263389,1.318869222,0.380161412,0.444444444,0,0.555555556,0,0.555555556,-0.084375,0.187693298,0,0,0,1,75.77777778,0,0,0,0,0,Hibernate ORM
0.031473534,0.015736767,0.042918455,0.291845494,0.97077939,1.449316607,1.45470545,0.494507377,0.52360515,0.054363376,0.422031474,0,0.394849785,-0.153939347,0.200296251,10,0,0,0,57.45387165,0,0,0,0,0,Wicket
0,0,0,0,1.2625,1.475,1.54,1,1,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,OFBiz
0,0,0.111111111,0.666666667,0.941831191,1.300263389,1.318869222,0.380161412,0.444444444,0,0.555555556,0,0.555555556,-0.084375,0.187693298,0,0,0,0,65.44444444,0,0,0,0,0,Hibernate ORM
0.005181347,0.113989637,0.10880829,0.134715026,0.878359545,1.375933515,1.331488756,0.782540415,0.85492228,0.025906736,0.113989637,0.005181347,0.533678756,-0.124214815,0.191190909,0,0,0,0,1.814606742,0,1,1,1,0,Harmony
0.00952381,0.028571429,0.085714286,0.376190476,1.01872,1.465335709,1.460895467,0.496415714,0.50952381,0.052380952,0.438095238,0,0.423809524,-0.142711667,0.190526882,0,0,0,0,11.31879317,0,0,0,0,0,Hadoop HDFS
0,0.111111111,0,1.111111111,0.981462474,1.324095641,1.334954261,0.720077778,0.555555556,0,0.444444444,0,0.555555556,-0.1732,0.182575,0,0,2,0,17.61111111,0,0,0,0,0,OFBiz
0.027442371,0.043907794,0.055982437,0.259055982,0.777341384,1.144747557,1.155441132,0.592275741,0.675082327,0.049396268,0.271130626,0.004390779,0.316136114,-0.167644138,0.223955202,6,0,0,0,26.03890172,0,0,0,0,0,Cassandra
0.050359712,0.151079137,0.122302158,0.388489209,0.91316989,1.332585227,1.340721414,0.597443165,0.589928058,0.064748201,0.330935252,0.014388489,0.525179856,-0.162673333,0.221416901,0,0,0,0,9,0,0,0,0,0,HBase
0.006756757,0.02027027,0.027027027,0.087837838,1.092238611,1.572317659,1.622084302,0.740433784,0.695945946,0.027027027,0.27027027,0.006756757,0.310810811,-0.221788235,0.199803922,0,0,0,0,45,0,0,0,0,0,Hive
0,0.214285714,0.119047619,0,1.071497154,1.66954092,1.614775931,0.788307143,0.904761905,0,0.095238095,0,0.452380952,-0.162728571,0.209342857,0,0,1,0,8.333333333,0,0,0,0,0,OFBiz
0,0.222222222,0.111111111,0.111111111,0.815958526,1.263591686,1.261618106,0.732641667,0.888888889,0,0.111111111,0,0.666666667,-0.184733333,0.252238889,0,0,2,0,41.91666667,0,0,0,0,0,OFBiz
0.003378378,0.054054054,0.037162162,0.189189189,1.018067635,1.470931944,1.475002523,0.576407458,0.557432432,0.057432432,0.378378378,0.006756757,0.435810811,-0.184840809,0.210467432,0,0,0,0,79.08130719,0,0,0,0,0,Hibernate ORM
0,0.5,0,0.5,1.21068935,1.93515625,1.9169761,0.1246,0,0,1,0,1,0,0.1086,0,0,0,0,8.5,0,0,0,0,0,OFBiz
0,0.277777778,0.222222222,0.444444444,1.05394533,1.447451078,1.469126103,0.426206986,0.277777778,0.111111111,0.611111111,0,0.722222222,-0.167857145,0.206004617,0,0,0,0,58.33333333,0,0,0,0,0,Hibernate ORM
0,0,0,0.444444444,0.996621429,1.399668372,1.447858944,0.565966667,0.555555556,0.111111111,0.333333333,0,0.444444444,-0.175,0.088275,0,0,0,0,31.11111111,0,0,0,0,0,Hadoop Common
0,0,0,0.5,0.4869643,0.84589285,0.805,0.375,1,0,0,0,0,0,0.2531,0,0,0,0,25,0,0,0,0,0,OFBiz
0,0,0,0.25,0.986569525,1.4143819,1.460138675,0.510745625,0.75,0,0.25,0,0.75,-0.14223485,0,0,0,0,0,106.25,0,1,1,1,0,Hibernate ORM
0.027173913,0.135869565,0.048913043,0.315217391,1.314212564,1.93037124,1.935227857,0.650695109,0.635869565,0.157608696,0.190217391,0.016304348,0.619565217,-0.216437143,0.220027184,0,0,0,0,50.17366995,1,0,0,1,0,OFBiz
0,0,0,0,0.9764706,1.3882353,1.4156862,0.75,1,0,0,0,1,0,0.2083,0,0,0,0,112,0,0,0,0,0,OFBiz
0,0,0,1,0.95,1.4806349,1.4177778,-0.0667,0,0,1,0,1,-0.05,0,0,0,1,0,15,0,0,0,0,0,Hadoop Common
0,0,0,0,0.789451285,1.2275306,1.2247052,0.26984125,0.5,0,0.5,0,0,0,0.074305555,0,0,0,0,4.5,0,0,0,0,0,Hibernate ORM
0.011627907,0.11627907,0.081395349,0.244186047,0.891123652,1.340916833,1.326781561,0.536008388,0.569767442,0.046511628,0.38372093,0,0.639534884,-0.116051138,0.196492974,0,0,0,0,9.050632911,0,0,0,0,0,Wicket
0,0.046511628,0,0.255813953,1.060865677,1.439208856,1.493558705,0.7299,0.720930233,0.023255814,0.255813953,0,0.465116279,-0.313,0.213352632,0,0,4,0,56.9385808,0,0,0,0,0,OFBiz
0.001253133,0.062656642,0.070175439,0.102756892,1.068193078,1.581801461,1.554250415,0.670592294,0.743107769,0.082706767,0.174185464,0,0.278195489,-0.22440014,0.249335307,0,0,0,0,2.789473684,0,0,0,0,0,Hibernate ORM
0,0,0.08,0.2,0.929048182,1.256903934,1.271295926,0.694803883,0.88,0.04,0.08,0,0.32,-0.225520835,0.265029375,0,0,0,0,15.04,0,0,0,0,0,Hibernate ORM
0,1,0,0,0.78243697,1.1820168,1.2120168,0.6736,0,1,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,OFBiz
0.047142857,0.073571429,0.095,0.290714286,0.887024471,1.301509752,1.299327301,0.589645286,0.598571429,0.061428571,0.335,0.005,0.465,-0.159383401,0.246127365,0,0,0,0,74.53571429,0,0,0,0,0,HBase
0,0.375,0.125,0.25,1.055623164,1.581094473,1.585450425,0.3971125,0.25,0,0.75,0,0.5,-0.02535,0.19266,0,0,1,0,7.666666667,1,1,0,1,0,OFBiz
0,0,0,0.5,1.338409085,2.21218185,2.066,0.625,1,0,0,0,0.5,0,0.375,0,0,2,0,24,0,0,0,0,0,OFBiz
0,0,0,0,0.785929452,1.1700297,1.23119188,0.66666,1,0,0,0,0.2,-0.2719,0.6,0,0,0,0,12.6,0,0,0,0,0,Camel
0,0,0,0,0.90444446,1.1692592,1.1674074,0.75,1,0,0,0,1,0,0.5,0,0,1,0,32,0,0,0,0,0,OFBiz
0.029239766,0.011695906,0.01754386,0.204678363,0.885270416,1.212342983,1.280521129,0.689233333,0.707602339,0.087719298,0.198830409,0.005847953,0.251461988,-0.145704651,0.173304839,13,0,17,3,27.51093494,1,1,0,1,0,OFBiz
0,0.094827586,0.060344828,0.198275862,1.071229458,1.633915206,1.625982547,0.591219828,0.568965517,0.043103448,0.387931034,0,0.525862069,-0.123827778,0.211581967,0,0,0,0,59.05172414,0,0,0,0,0,Camel
0,1,0,0,0.80333334,1.0086666,1.1673334,1,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.83078967,1.267916667,1.254289667,0.666666667,1,0,0,0,0.333333333,0,0.4,0,0,0,1,18,0,0,0,0,0,Hibernate ORM
0.008714597,0.235294118,0.032679739,0.183006536,0.793165109,1.172312045,1.162249915,0.702347712,0.786492375,0.030501089,0.178649237,0.004357298,0.444444444,-0.240852174,0.234749624,0,0,0,0,8.331154684,0,0,0,0,0,OFBiz
0.003841932,0.192096597,0.141602634,0.113062569,0.7588546,1.142404194,1.134918163,0.692078705,0.736004391,0.033479693,0.228320527,0.00219539,0.390779363,-0.188254762,0.282097505,0,0,0,0,52.79755802,0,1,1,1,0,Hive
